utc,rssi_dbm,mcs,implied_range_m,rate_m_per_s
1651807231,-25,3,16,0.5
1651807233,-28,10,23,3.5
1651807235,-28,3,23,0.0
1651807237,-33,3,41,9.0
1651807239,-25,3,16,-12.5
1651807241,-22,5,12,-2.0
1651807243,-21,0,10,-1.0
1651807245,-24,0,15,2.5
1651807247,-24,8,15,0.0
1651807249,-32,8,37,11.0
1651807251,-34,8,46,4.5
1651807253,-31,8,33,-6.5
1651807255,-26,8,18,-7.5
1651807257,-24,8,15,-1.5
1651807259,-28,3,23,4.0
1651807261,-31,3,33,5.0
1651807263,-29,3,26,-3.5
1651807265,-28,3,23,-1.5
1651807267,-26,3,18,-2.5
1651807269,-30,3,29,5.5
1651807271,-29,3,26,-1.5
1651807273,-32,3,37,5.5
1651807275,-30,3,29,-4.0
1651807277,-30,14,29,0.0
1651807279,-27,14,21,-4.0
1651807281,-32,14,37,8.0
1651807283,-27,14,21,-8.0
1651807285,-28,12,23,1.0
1651807287,-28,14,23,0.0
1651807289,-30,14,29,3.0
1651807291,-30,1,29,0.0
1651807293,-25,14,16,-6.5
1651807295,-24,8,15,-0.5
1651807297,-24,3,15,0.0
1651807299,-23,4,13,-1.0
1651807301,-21,4,10,-1.5
1651807303,-25,3,16,3.0
1651807305,-26,4,18,1.0
1651807307,-26,4,18,0.0
1651807309,-27,4,21,1.5
1651807311,-25,4,16,-2.5
1651807313,-26,4,18,1.0
1651807315,-30,4,29,5.5
1651807317,-25,4,16,-6.5
1651807319,-24,4,15,-0.5
1651807321,-23,4,13,-1.0
1651807323,-26,10,18,2.5
1651807325,-25,4,16,-1.0
1651807327,-27,4,21,2.5
1651807329,-24,4,15,-3.0
1651807331,-26,3,18,1.5
1651807333,-24,3,15,-1.5
1651807335,-27,3,21,3.0
1651807337,-25,3,16,-2.5
1651807339,-22,3,12,-2.0
1651807341,-23,3,13,0.5
1651807343,-24,3,15,1.0
1651807345,-23,3,13,-1.0
1651807347,-24,3,15,1.0
1651807349,-25,3,16,0.5
1651807351,-25,3,16,0.0
1651807353,-24,2,15,-0.5
1651807355,-20,2,9,-3.0
1651807357,-24,15,15,3.0
1651807359,-25,2,16,0.5
1651807361,-22,2,12,-2.0
1651807363,-23,8,13,0.5
1651807365,-24,0,15,1.0
1651807367,-24,8,15,0.0
1651807369,-24,8,15,0.0
1651807371,-25,0,16,0.5
1651807373,-23,6,13,-1.5
1651807375,-21,0,10,-1.5
1651807377,-21,0,10,0.0
1651807379,-25,0,16,3.0
1651807381,-21,2,10,-3.0
1651807383,-21,2,10,0.0
1651807385,-23,0,13,1.5
1651807387,-21,0,10,-1.5
1651807389,-77,0,6512,3251.0
1651807391,-22,0,12,-3250.0
1651807393,-20,0,9,-1.5
1651807395,-21,0,10,0.5
1651807397,-22,0,12,1.0
1651807399,-23,0,13,0.5
1651807401,-26,0,18,2.5
1651807403,-26,0,18,0.0
1651807405,-24,0,15,-1.5
1651807407,-20,0,9,-3.0
1651807409,-24,0,15,3.0
1651807411,-22,0,12,-1.5
1651807413,-24,0,15,1.5
1651807415,-23,0,13,-1.0
1651807417,-21,0,10,-1.5
1651807419,-20,0,9,-0.5
1651807421,-19,0,8,-0.5
1651807423,-24,0,15,3.5
1651807425,-24,0,15,0.0
1651807427,-21,0,10,-2.5
1651807429,-19,0,8,-1.0
1651807431,-22,0,12,2.0
1651807433,-24,0,15,1.5
1651807435,-24,0,15,0.0
1651807437,-26,0,18,1.5
1651807439,-22,0,12,-3.0
1651807441,-22,0,12,0.0
1651807443,-23,0,13,0.5
1651807445,-24,0,15,1.0
1651807447,-25,0,16,0.5
1651807449,-24,0,15,-0.5
1651807451,-23,0,13,-1.0
1651807453,-23,0,13,0.0
1651807455,-23,0,13,0.0
1651807457,-24,0,15,1.0
1651807459,-21,0,10,-2.5
1651807461,-21,0,10,0.0
1651807463,-22,0,12,1.0
1651807465,-23,0,13,0.5
1651807467,-22,0,12,-0.5
1651807469,-23,0,13,0.5
1651807471,-23,0,13,0.0
1651807473,-22,0,12,-0.5
1651807475,-22,0,12,0.0
1651807477,-22,0,12,0.0
1651807479,-25,0,16,2.0
1651807481,-22,0,12,-2.0
1651807483,-22,0,12,0.0
1651807485,-25,0,16,2.0
1651807487,-23,0,13,-1.5
1651807489,-23,0,13,0.0
1651807491,-23,0,13,0.0
1651807493,-24,0,15,1.0
1651807495,-23,0,13,-1.0
1651807497,-24,0,15,1.0
1651807499,-24,0,15,0.0
1651807501,-23,0,13,-1.0
1651807503,-22,0,12,-0.5
1651807505,-24,0,15,1.5
1651807507,-23,0,13,-1.0
1651807509,-24,0,15,1.0
1651807511,-23,0,13,-1.0
1651807513,-24,0,15,1.0
1651807515,-24,0,15,0.0
1651807517,-21,0,10,-2.5
1651807519,-21,0,10,0.0
1651807521,-23,0,13,1.5
1651807523,-23,0,13,0.0
1651807525,-24,0,15,1.0
1651807527,-24,0,15,0.0
1651807529,-23,0,13,-1.0
1651807531,-25,0,16,1.5
1651807533,-24,0,15,-0.5
1651807535,-23,0,13,-1.0
1651807537,-24,0,15,1.0
1651807539,-25,0,16,0.5
1651807541,-24,0,15,-0.5
1651807543,-23,0,13,-1.0
1651807545,-21,0,10,-1.5
1651807547,-25,0,16,3.0
1651807549,-23,0,13,-1.5
1651807551,-26,0,18,2.5
1651807553,-20,0,9,-4.5
1651807555,-22,0,12,1.5
1651807557,-23,0,13,0.5
1651807559,-22,0,12,-0.5
1651807561,-26,0,18,3.0
1651807563,-16,0,6,-6.0
1651807565,-16,0,6,0.0
1651807567,-24,0,15,4.5
1651807569,-23,0,13,-1.0
1651807571,-24,0,15,1.0
1651807573,-23,0,13,-1.0
1651807575,-25,0,16,1.5
1651807577,-23,0,13,-1.5
1651807579,-25,0,16,1.5
1651807581,-25,0,16,0.0
1651807583,-23,0,13,-1.5
1651807585,-24,0,15,1.0
1651807587,-24,0,15,0.0
1651807589,-23,0,13,-1.0
1651807591,-21,0,10,-1.5
1651807593,-24,0,15,2.5
1651807595,-24,0,15,0.0
1651807597,-24,0,15,0.0
1651807599,-20,0,9,-3.0
1651807601,-26,0,18,4.5
1651807603,-24,0,15,-1.5
1651807605,-24,0,15,0.0
1651807607,-25,0,16,0.5
1651807609,-25,0,16,0.0
1651807611,-25,0,16,0.0
1651807613,-25,0,16,0.0
1651807615,-24,0,15,-0.5
1651807617,-23,0,13,-1.0
1651807619,-22,0,12,-0.5
1651807622,-22,0,12,0.0
1651807624,-22,0,12,0.0
1651807626,-24,0,15,1.5
1651807628,-24,0,15,0.0
1651807630,-22,0,12,-1.5
1651807632,-23,0,13,0.5
1651807634,-24,0,15,1.0
1651807636,-17,0,7,-4.0
1651807638,-26,0,18,5.5
1651807640,-23,0,13,-2.5
1651807642,-24,0,15,1.0
1651807644,-25,0,16,0.5
1651807646,-25,0,16,0.0
1651807648,-23,0,13,-1.5
1651807650,-23,0,13,0.0
1651807652,-25,0,16,1.5
1651807654,-25,0,16,0.0
1651807656,-76,0,5804,2894.0
1651807658,-25,0,16,-2894.0
1651807660,-24,0,15,-0.5
1651807662,-21,0,10,-2.5
1651807664,-24,0,15,2.5
1651807666,-22,0,12,-1.5
1651807668,-23,0,13,0.5
1651807670,-23,0,13,0.0
1651807672,-22,0,12,-0.5
1651807674,-25,0,16,2.0
1651807676,-24,0,15,-0.5
1651807678,-22,0,12,-1.5
1651807680,-24,0,15,1.5
1651807682,-15,0,5,-5.0
1651807684,-24,0,15,5.0
1651807686,-22,0,12,-1.5
1651807688,-23,0,13,0.5
1651807690,-25,0,16,1.5
1651807692,-16,0,6,-5.0
1651807694,-22,0,12,3.0
1651807696,-23,0,13,0.5
1651807698,-23,0,13,0.0
1651807700,-23,0,13,0.0
1651807702,-22,0,12,-0.5
1651807704,-21,0,10,-1.0
1651807706,-20,0,9,-0.5
1651807708,-20,0,9,0.0
1651807710,-25,0,16,3.5
1651807712,-23,0,13,-1.5
1651807714,-24,0,15,1.0
1651807716,-28,0,23,4.0
1651807718,-26,0,18,-2.5
1651807720,-25,0,16,-1.0
1651807722,-27,0,21,2.5
1651807724,-27,0,21,0.0
1651807726,-25,0,16,-2.5
1651807728,-24,0,15,-0.5
1651807730,-24,0,15,0.0
1651807732,-21,0,10,-2.5
1651807734,-23,1,13,1.5
1651807736,-24,1,15,1.0
1651807738,-24,1,15,0.0
1651807740,-25,1,16,0.5
1651807742,-21,1,10,-3.0
1651807744,-22,1,12,1.0
1651807746,-23,1,13,0.5
1651807748,-24,1,15,1.0
1651807750,-22,1,12,-1.5
1651807752,-26,1,18,3.0
1651807754,-25,1,16,-1.0
1651807756,-24,1,15,-0.5
1651807758,-25,1,16,0.5
1651807760,-23,1,13,-1.5
1651807762,-24,1,15,1.0
1651807764,-24,1,15,0.0
1651807766,-24,1,15,0.0
1651807768,-25,1,16,0.5
1651807770,-25,1,16,0.0
1651807772,-25,1,16,0.0
1651807774,-21,1,10,-3.0
1651807776,-25,1,16,3.0
1651807778,-23,1,13,-1.5
1651807780,-25,1,16,1.5
1651807782,-23,1,13,-1.5
1651807784,-24,1,15,1.0
1651807786,-24,1,15,0.0
1651807788,-26,1,18,1.5
1651807790,-22,1,12,-3.0
1651807792,-23,1,13,0.5
1651807794,-24,1,15,1.0
1651807796,-23,1,13,-1.0
1651807798,-23,1,13,0.0
1651807800,-22,1,12,-0.5
1651807802,-25,1,16,2.0
1651807804,-23,1,13,-1.5
1651807806,-24,1,15,1.0
1651807808,-22,1,12,-1.5
1651807810,-21,1,10,-1.0
1651807812,-24,1,15,2.5
1651807814,-23,1,13,-1.0
1651807816,-23,1,13,0.0
1651807818,-24,10,15,1.0
1651807820,-24,1,15,0.0
1651807822,-23,1,13,-1.0
1651807824,-25,1,16,1.5
1651807826,-25,2,16,0.0
1651807828,-25,2,16,0.0
1651807830,-25,2,16,0.0
1651807832,-22,4,12,-2.0
1651807834,-21,4,10,-1.0
1651807836,-26,4,18,4.0
1651807838,-26,2,18,0.0
1651807840,-24,2,15,-1.5
1651807842,-22,2,12,-1.5
1651807844,-17,2,7,-2.5
1651807846,-17,2,7,0.0
1651807848,-25,2,16,4.5
1651807850,-23,2,13,-1.5
1651807852,-23,2,13,0.0
1651807854,-24,0,15,1.0
1651807856,-23,0,13,-1.0
1651807858,-25,0,16,1.5
1651807860,-26,0,18,1.0
1651807862,-24,0,15,-1.5
1651807864,-23,0,13,-1.0
1651807866,-21,0,10,-1.5
1651807868,-24,0,15,2.5
1651807870,-23,0,13,-1.0
1651807872,-22,0,12,-0.5
1651807874,-21,0,10,-1.0
1651807876,-16,0,6,-2.0
1651807878,-79,0,8198,4096.0
1651807880,-23,0,13,-4092.5
1651807882,-22,0,12,-0.5
1651807884,-24,0,15,1.5
1651807886,-22,0,12,-1.5
1651807888,-23,0,13,0.5
1651807890,-23,0,13,0.0
1651807892,-24,0,15,1.0
1651807894,-24,0,15,0.0
1651807896,-25,0,16,0.5
1651807898,-24,0,15,-0.5
1651807900,-23,0,13,-1.0
1651807902,-22,0,12,-0.5
1651807904,-24,0,15,1.5
1651807906,-23,0,13,-1.0
1651807908,-23,0,13,0.0
1651807910,-21,0,10,-1.5
1651807912,-24,0,15,2.5
1651807914,-21,0,10,-2.5
1651807916,-25,0,16,3.0
1651807918,-22,0,12,-2.0
1651807920,-25,0,16,2.0
1651807922,-25,0,16,0.0
1651807924,-20,0,9,-3.5
1651807926,-25,0,16,3.5
1651807928,-24,0,15,-0.5
1651807930,-22,0,12,-1.5
1651807932,-24,0,15,1.5
1651807934,-24,0,15,0.0
1651807936,-23,0,13,-1.0
1651807938,-22,0,12,-0.5
1651807940,-24,0,15,1.5
1651807942,-25,0,16,0.5
1651807944,-20,0,9,-3.5
1651807946,-21,0,10,0.5
1651807948,-24,0,15,2.5
1651807950,-23,0,13,-1.0
1651807952,-22,0,12,-0.5
1651807954,-16,0,6,-3.0
1651807956,-24,0,15,4.5
1651807958,-23,0,13,-1.0
1651807960,-22,0,12,-0.5
1651807962,-21,0,10,-1.0
1651807964,-23,0,13,1.5
1651807966,-25,0,16,1.5
1651807968,-23,0,13,-1.5
1651807970,-24,0,15,1.0
1651807972,-23,0,13,-1.0
1651807974,-24,0,15,1.0
1651807976,-24,0,15,0.0
1651807978,-23,0,13,-1.0
1651807980,-23,0,13,0.0
1651807982,-25,0,16,1.5
1651807984,-26,0,18,1.0
1651807986,-24,0,15,-1.5
1651807988,-25,0,16,0.5
1651807990,-23,0,13,-1.5
1651807992,-23,0,13,0.0
1651807994,-24,0,15,1.0
1651807996,-25,0,16,0.5
1651807998,-23,0,13,-1.5
1651808000,-25,0,16,1.5
1651808002,-22,0,12,-2.0
1651808004,-23,0,13,0.5
1651808006,-24,0,15,1.0
1651808008,-25,0,16,0.5
1651808010,-23,0,13,-1.5
1651808012,-23,0,13,0.0
1651808014,-23,0,13,0.0
1651808016,-24,0,15,1.0
1651808018,-20,0,9,-3.0
1651808020,-20,0,9,0.0
1651808022,-25,0,16,3.5
1651808024,-25,0,16,0.0
1651808026,-25,0,16,0.0
1651808028,-25,0,16,0.0
1651808030,-24,0,15,-0.5
1651808032,-24,0,15,0.0
1651808034,-24,0,15,0.0
1651808036,-24,0,15,0.0
1651808038,-23,0,13,-1.0
1651808040,-23,0,13,0.0
1651808042,-24,0,15,1.0
1651808044,-26,0,18,1.5
1651808046,-27,0,21,1.5
1651808048,-24,0,15,-3.0
1651808050,-23,0,13,-1.0
1651808052,-23,0,13,0.0
1651808054,-15,0,5,-4.0
1651808056,-24,0,15,5.0
1651808058,-24,0,15,0.0
1651808060,-24,0,15,0.0
1651808062,-23,0,13,-1.0
1651808064,-26,0,18,2.5
1651808066,-25,0,16,-1.0
1651808068,-24,0,15,-0.5
1651808070,-24,0,15,0.0
1651808072,-24,0,15,0.0
1651808074,-24,0,15,0.0
1651808076,-26,0,18,1.5
1651808078,-22,0,12,-3.0
1651808080,-23,0,13,0.5
1651808082,-19,0,8,-2.5
1651808084,-21,0,10,1.0
1651808086,-20,0,9,-0.5
1651808088,-20,0,9,0.0
1651808090,-20,0,9,0.0
1651808092,-23,0,13,2.0
1651808094,-24,0,15,1.0
1651808096,-23,0,13,-1.0
1651808098,-23,0,13,0.0
1651808100,-24,0,15,1.0
1651808102,-24,0,15,0.0
1651808104,-22,0,12,-1.5
1651808106,-24,0,15,1.5
1651808108,-22,0,12,-1.5
1651808110,-22,0,12,0.0
1651808112,-17,0,7,-2.5
1651808114,-25,0,16,4.5
1651808116,-23,0,13,-1.5
1651808118,-23,0,13,0.0
1651808120,-22,0,12,-0.5
1651808122,-25,0,16,2.0
1651808124,-24,0,15,-0.5
1651808126,-24,0,15,0.0
1651808128,-26,0,18,1.5
1651808130,-21,0,10,-4.0
1651808132,-21,0,10,0.0
1651808134,-24,0,15,2.5
1651808136,-25,0,16,0.5
1651808138,-24,0,15,-0.5
1651808140,-23,0,13,-1.0
1651808142,-22,0,12,-0.5
1651808144,-15,0,5,-3.5
1651808146,-24,0,15,5.0
1651808148,-22,0,12,-1.5
1651808150,-24,0,15,1.5
1651808152,-22,0,12,-1.5
1651808154,-22,0,12,0.0
1651808156,-23,0,13,0.5
1651808158,-23,0,13,0.0
1651808160,-24,0,15,1.0
1651808162,-24,0,15,0.0
1651808164,-22,0,12,-1.5
1651808166,-21,0,10,-1.0
1651808168,-24,0,15,2.5
1651808170,-24,0,15,0.0
1651808172,-22,0,12,-1.5
1651808174,-25,0,16,2.0
1651808176,-21,0,10,-3.0
1651808178,-25,0,16,3.0
1651808180,-27,0,21,2.5
1651808182,-24,7,15,-3.0
1651808184,-24,7,15,0.0
1651808186,-23,7,13,-1.0
1651808188,-25,7,16,1.5
1651808190,-28,7,23,3.5
1651808192,-25,7,16,-3.5
1651808194,-27,7,21,2.5
1651808196,-26,7,18,-1.5
1651808198,-27,7,21,1.5
1651808200,-23,7,13,-4.0
1651808202,-24,0,15,1.0
1651808204,-24,3,15,0.0
1651808206,-24,3,15,0.0
1651808208,-24,0,15,0.0
1651808210,-20,0,9,-3.0
1651808212,-79,0,8198,4094.5
1651808214,-79,0,8198,0.0
1651808216,-79,0,8198,0.0
1651808218,-79,11,8198,0.0
1651808220,-79,0,8198,0.0
1651808222,-79,0,8198,0.0
1651808224,-79,0,8198,0.0
1651808226,-79,0,8198,0.0
1651808228,-79,0,8198,0.0
1651808230,-79,0,8198,0.0
1651808232,-79,0,8198,0.0
1651808234,-79,0,8198,0.0
1651808236,-79,0,8198,0.0
1651808238,-79,0,8198,0.0
1651808240,-79,0,8198,0.0
1651808242,-79,0,8198,0.0
1651808244,-79,0,8198,0.0
1651808246,-79,0,8198,0.0
1651808248,-79,0,8198,0.0
1651808250,-79,0,8198,0.0
1651808252,-79,0,8198,0.0
1651808254,-79,0,8198,0.0
1651808256,-79,0,8198,0.0
1651808258,-79,0,8198,0.0
1651808262,-17,0,7,-2047.8
1651808264,-18,0,7,0.0
1651808266,-20,0,9,1.0
1651808268,-19,0,8,-0.5
1651808270,-22,0,12,2.0
1651808272,-22,0,12,0.0
1651808274,-21,0,10,-1.0
1651808276,-23,0,13,1.5
1651808278,-23,0,13,0.0
1651808280,-23,0,13,0.0
1651808282,-22,0,12,-0.5
1651808284,-24,0,15,1.5
1651808286,-23,0,13,-1.0
1651808288,-23,5,13,0.0
1651808290,-22,5,12,-0.5
1651808292,-22,5,12,0.0
1651808294,-23,5,13,0.5
1651808296,-24,5,15,1.0
1651808298,-25,5,16,0.5
1651808300,-21,5,10,-3.0
1651808302,-19,5,8,-1.0
1651808304,-23,5,13,2.5
1651808306,-24,5,15,1.0
1651808308,-22,5,12,-1.5
1651808310,-22,5,12,0.0
1651808312,-23,5,13,0.5
1651808314,-24,0,15,1.0
1651808316,-22,0,12,-1.5
1651808318,-21,0,10,-1.0
1651808320,-24,0,15,2.5
1651808322,-22,0,12,-1.5
1651808324,-23,0,13,0.5
1651808326,-22,0,12,-0.5
1651808328,-21,0,10,-1.0
1651808330,-20,0,9,-0.5
1651808332,-22,0,12,1.5
1651808334,-23,0,13,0.5
1651808336,-26,3,18,2.5
1651808338,-26,9,18,0.0
1651808340,-25,9,16,-1.0
1651808342,-24,5,15,-0.5
1651808344,-16,0,6,-4.5
1651808346,-17,0,7,0.5
1651808348,-24,0,15,4.0
1651808350,-21,0,10,-2.5
1651808352,-20,0,9,-0.5
1651808354,-20,0,9,0.0
1651808356,-23,0,13,2.0
1651808358,-22,0,12,-0.5
1651808360,-25,0,16,2.0
1651808362,-25,0,16,0.0
1651808364,-24,0,15,-0.5
1651808366,-22,0,12,-1.5
1651808368,-24,0,15,1.5
1651808370,-24,0,15,0.0
1651808372,-23,0,13,-1.0
1651808374,-24,0,15,1.0
1651808376,-23,0,13,-1.0
1651808378,-75,0,5173,2580.0
1651808380,-23,0,13,-2580.0
1651808382,-24,0,15,1.0
1651808384,-22,0,12,-1.5
1651808386,-22,0,12,0.0
1651808388,-21,0,10,-1.0
1651808390,-23,0,13,1.5
1651808392,-25,0,16,1.5
1651808394,-22,0,12,-2.0
1651808396,-22,0,12,0.0
1651808398,-25,0,16,2.0
1651808400,-23,0,13,-1.5
1651808402,-23,0,13,0.0
1651808404,-24,0,15,1.0
1651808406,-25,0,16,0.5
1651808408,-23,0,13,-1.5
1651808410,-20,0,9,-2.0
1651808412,-20,0,9,0.0
1651808414,-21,0,10,0.5
1651808416,-23,0,13,1.5
1651808418,-20,2,9,-2.0
1651808420,-20,0,9,0.0
1651808422,-24,15,15,3.0
1651808424,-23,1,13,-1.0
1651808426,-23,0,13,0.0
1651808428,-22,0,12,-0.5
1651808430,-23,0,13,0.5
1651808432,-25,0,16,1.5
1651808434,-23,0,13,-1.5
1651808436,-24,0,15,1.0
1651808438,-23,0,13,-1.0
1651808440,-21,0,10,-1.5
1651808442,-17,0,7,-1.5
1651808444,-20,0,9,1.0
1651808446,-25,9,16,3.5
1651808448,-23,0,13,-1.5
1651808450,-24,1,15,1.0
1651808452,-25,0,16,0.5
1651808454,-25,0,16,0.0
1651808456,-25,0,16,0.0
1651808458,-25,0,16,0.0
1651808460,-25,0,16,0.0
1651808462,-22,0,12,-2.0
1651808464,-24,11,15,1.5
1651808466,-22,2,12,-1.5
1651808468,-22,2,12,0.0
1651808470,-24,0,15,1.5
1651808472,-23,0,13,-1.0
1651808474,-24,0,15,1.0
1651808476,-24,0,15,0.0
1651808478,-25,0,16,0.5
1651808480,-24,0,15,-0.5
1651808482,-24,0,15,0.0
1651808484,-24,0,15,0.0
1651808486,-22,0,12,-1.5
1651808488,-24,0,15,1.5
1651808490,-23,0,13,-1.0
1651808492,-22,0,12,-0.5
1651808494,-22,0,12,0.0
1651808496,-20,0,9,-1.5
1651808498,-24,0,15,3.0
1651808500,-23,0,13,-1.0
1651808502,-23,0,13,0.0
1651808504,-24,0,15,1.0
1651808506,-23,0,13,-1.0
1651808508,-24,0,15,1.0
1651808510,-23,0,13,-1.0
1651808512,-24,0,15,1.0
1651808514,-23,0,13,-1.0
1651808516,-22,0,12,-0.5
1651808518,-23,0,13,0.5
1651808520,-24,0,15,1.0
1651808522,-24,0,15,0.0
1651808524,-23,0,13,-1.0
1651808526,-21,0,10,-1.5
1651808528,-24,0,15,2.5
1651808530,-24,0,15,0.0
1651808532,-25,0,16,0.5
1651808534,-25,0,16,0.0
1651808536,-24,0,15,-0.5
1651808538,-24,0,15,0.0
1651808540,-19,0,8,-3.5
1651808542,-23,0,13,2.5
1651808544,-24,0,15,1.0
1651808546,-24,0,15,0.0
1651808548,-75,0,5173,2579.0
1651808550,-24,0,15,-2579.0
1651808552,-23,0,13,-1.0
1651808554,-23,0,13,0.0
1651808556,-22,0,12,-0.5
1651808558,-24,0,15,1.5
1651808560,-25,0,16,0.5
1651808562,-24,0,15,-0.5
1651808564,-18,0,7,-4.0
1651808566,-23,12,13,3.0
1651808568,-25,0,16,1.5
1651808570,-24,0,15,-0.5
1651808572,-26,0,18,1.5
1651808574,-22,4,12,-3.0
1651808576,-24,4,15,1.5
1651808578,-23,4,13,-1.0
1651808580,-25,4,16,1.5
1651808582,-25,8,16,0.0
1651808584,-18,0,7,-4.5
1651808586,-24,4,15,4.0
1651808588,-24,4,15,0.0
1651808590,-25,3,16,0.5
1651808592,-16,3,6,-5.0
1651808594,-17,3,7,0.5
1651808596,-30,0,29,11.0
1651808598,-25,0,16,-6.5
1651808600,-26,0,18,1.0
1651808602,-25,0,16,-1.0
1651808604,-24,0,15,-0.5
1651808606,-24,0,15,0.0
1651808608,-24,0,15,0.0
1651808610,-22,0,12,-1.5
1651808612,-24,6,15,1.5
1651808614,-24,0,15,0.0
1651808616,-23,0,13,-1.0
1651808618,-26,0,18,2.5
1651808620,-23,0,13,-2.5
1651808622,-23,0,13,0.0
1651808624,-22,0,12,-0.5
1651808626,-22,0,12,0.0
1651808628,-24,0,15,1.5
1651808630,-22,0,12,-1.5
1651808632,-24,0,15,1.5
1651808634,-22,0,12,-1.5
1651808636,-24,0,15,1.5
1651808638,-26,0,18,1.5
1651808640,-24,0,15,-1.5
1651808642,-79,0,8198,4091.5
1651808644,-25,0,16,-4091.0
1651808646,-24,0,15,-0.5
1651808648,-22,0,12,-1.5
1651808650,-16,0,6,-3.0
1651808652,-23,0,13,3.5
1651808654,-24,0,15,1.0
1651808656,-23,0,13,-1.0
1651808658,-22,0,12,-0.5
1651808660,-22,0,12,0.0
1651808662,-24,0,15,1.5
1651808664,-25,0,16,0.5
1651808666,-26,0,18,1.0
1651808668,-22,0,12,-3.0
1651808670,-22,0,12,0.0
1651808672,-22,0,12,0.0
1651808674,-24,0,15,1.5
1651808676,-23,0,13,-1.0
1651808678,-23,0,13,0.0
1651808680,-22,0,12,-0.5
1651808682,-20,0,9,-1.5
1651808684,-23,0,13,2.0
1651808686,-25,0,16,1.5
1651808741,-19,2,8,-0.1
1651808743,-22,2,12,2.0
1651808745,-21,2,10,-1.0
1651808747,-22,1,12,1.0
1651808749,-21,2,10,-1.0
1651808751,-21,2,10,0.0
1651808753,-20,2,9,-0.5
1651808755,-23,2,13,2.0
1651808757,-23,2,13,0.0
1651808759,-24,2,15,1.0
1651808761,-22,11,12,-1.5
1651808763,-21,2,10,-1.0
1651808765,-23,2,13,1.5
1651808767,-22,2,12,-0.5
1651808769,-22,2,12,0.0
1651808771,-22,2,12,0.0
1651808773,-22,2,12,0.0
1651808775,-24,2,15,1.5
1651808777,-22,3,12,-1.5
1651808779,-22,3,12,0.0
1651808781,-22,2,12,0.0
1651808783,-23,1,13,0.5
1651808785,-23,0,13,0.0
1651808787,-23,0,13,0.0
1651808789,-22,0,12,-0.5
1651808791,-22,0,12,0.0
1651808793,-23,0,13,0.5
1651808795,-21,0,10,-1.5
1651808797,-21,0,10,0.0
1651808799,-21,0,10,0.0
1651808801,-21,0,10,0.0
1651808803,-23,0,13,1.5
1651808805,-21,0,10,-1.5
1651808807,-22,0,12,1.0
1651808809,-23,0,13,0.5
1651808811,-18,0,7,-3.0
1651808813,-20,0,9,1.0
1651808815,-24,0,15,3.0
1651808817,-25,2,16,0.5
1651808819,-24,0,15,-0.5
1651808821,-23,0,13,-1.0
1651808823,-24,0,15,1.0
1651808825,-24,0,15,0.0
1651808827,-25,0,16,0.5
1651808829,-23,0,13,-1.5
1651808831,-24,0,15,1.0
1651808833,-23,0,13,-1.0
1651808835,-22,0,12,-0.5
1651808837,-24,0,15,1.5
1651808839,-26,0,18,1.5
1651808841,-25,8,16,-1.0
1651808843,-22,8,12,-2.0
1651808845,-23,8,13,0.5
1651808847,-23,8,13,0.0
1651808849,-23,8,13,0.0
1651808851,-24,11,15,1.0
1651808853,-24,11,15,0.0
1651808855,-24,8,15,0.0
1651808857,-24,8,15,0.0
1651808859,-22,12,12,-1.5
1651808861,-26,2,18,3.0
1651808863,-23,2,13,-2.5
1651808865,-24,2,15,1.0
1651808867,-25,2,16,0.5
1651808869,-24,1,15,-0.5
1651808871,-24,2,15,0.0
1651808873,-22,2,12,-1.5
1651808875,-23,2,13,0.5
1651808877,-24,2,15,1.0
1651808879,-23,2,13,-1.0
1651808881,-23,8,13,0.0
1651808883,-23,2,13,0.0
1651808885,-22,2,12,-0.5
1651808887,-22,4,12,0.0
1651808889,-23,2,13,0.5
1651808891,-23,2,13,0.0
1651808893,-21,2,10,-1.5
1651808895,-23,2,13,1.5
1651808897,-23,2,13,0.0
1651808899,-25,2,16,1.5
1651808901,-23,2,13,-1.5
1651808903,-22,11,12,-0.5
1651808905,-22,11,12,0.0
1651808907,-23,2,13,0.5
1651808909,-22,2,12,-0.5
1651808911,-22,2,12,0.0
1651808913,-23,12,13,0.5
1651808915,-24,2,15,1.0
1651808917,-24,8,15,0.0
1651808919,-24,5,15,0.0
1651808921,-24,8,15,0.0
1651808923,-23,8,13,-1.0
1651808925,-23,8,13,0.0
1651808927,-23,2,13,0.0
1651808929,-22,2,12,-0.5
1651808931,-23,2,13,0.5
1651808933,-23,3,13,0.0
1651808935,-24,3,15,1.0
1651808937,-25,3,16,0.5
1651808939,-24,3,15,-0.5
1651808941,-24,3,15,0.0
1651808943,-21,3,10,-2.5
1651808945,-24,2,15,2.5
1651808947,-24,9,15,0.0
1651808949,-24,9,15,0.0
1651808951,-23,7,13,-1.0
1651808953,-22,9,12,-0.5
1651808955,-24,9,15,1.5
1651808957,-22,9,12,-1.5
1651808959,-24,9,15,1.5
1651808961,-25,9,16,0.5
1651808963,-25,9,16,0.0
1651808965,-24,9,15,-0.5
1651808967,-24,9,15,0.0
1651808969,-22,9,12,-1.5
1651808971,-22,9,12,0.0
1651808973,-23,9,13,0.5
1651808975,-23,9,13,0.0
1651808977,-23,9,13,0.0
1651808979,-22,6,12,-0.5
1651808981,-24,9,15,1.5
1651808983,-22,9,12,-1.5
